gpsData.latitude,gpsData.longitude,presentTs
36.1599,119.400233,1530586680
36.1604,119.344966,1530587368
36.160383,119.344866,1530588053
36.160566,119.3445,1530588747
36.160566,119.3445,1530589518
36.160283,119.34495,1530590227
36.15985,119.385033,1530590981
36.15985,119.385033,1530591752
36.069916,119.397833,1530592452
36.047083,119.432816,1530593221
36.049183,119.505283,1530593941
36.049183,119.505283,1530594712
36.064733,119.585183,1530595442
36.06445,119.585166,1530596206
36.06445,119.585166,1530596977
36.06445,119.585166,1530597749
36.06445,119.585166,1530598521
36.06445,119.585166,1530599293
36.060583,119.583183,1530599301
36.060583,119.583183,1530600073
36.04835,119.906783,1530600844
36.051133,119.919433,1530600858
36.057333,120.0861,1530601545
36.140066,120.195383,1530602231
36.170133,120.3371,1530602933
36.184483,120.36625,1530603621
36.2392,120.382533,1530604316
36.279966,120.412766,1530605006
36.329683,120.501683,1530605696
36.402666,120.546033,1530606382
36.4024,120.637116,1530607067
36.381116,120.6784,1530607787
36.382783,120.678783,1530608472
36.382766,120.678783,1530609157
36.382116,120.678716,1530609842
36.382166,120.678833,1530610527
36.38225,120.678633,1530611212
36.382283,120.678533,1530611897
36.382016,120.678816,1530612582
36.38215,120.6786,1530613267
36.382016,120.678683,1530613952
36.382083,120.678833,1530614637
36.382683,120.678733,1530615321
36.382666,120.678666,1530616006
36.382666,120.6787,1530616692
36.383283,120.678683,1530617378
36.390966,120.68005,1530618064
36.402616,120.636566,1530618781
36.3999,120.551716,1530619468
36.347933,120.535683,1530620155
36.304466,120.439083,1530620841
36.260916,120.395233,1530621529
36.238833,120.32445,1530622251
36.2453,120.207983,1530622941
36.23305,120.103783,1530623626
36.151433,120.05225,1530624346
36.072533,120.1075,1530625032
36.049283,119.9745,1530625717
36.045916,119.835733,1530626404
36.046733,119.740716,1530627089
36.047966,119.70235,1530627807
36.06065,119.586333,1530628503
36.060183,119.581266,1530629190
36.064366,119.584883,1530629942
36.063483,119.58215,1530630688
36.063316,119.5823,1530631433
36.048616,119.555516,1530632137
36.048516,119.555516,1530632829
36.048933,119.5555,1530633515
36.048933,119.53885,1530634201
36.0484,119.468566,1530634887
36.0307,119.4279,1530635575
36.025866,119.362916,1530636260
36.014266,119.365116,1530636946
36.0143,119.365116,1530637631
36.014366,119.365066,1530638326
36.01435,119.3651,1530639012
36.014316,119.365066,1530639697
36.014366,119.365066,1530640383
36.0144,119.36505,1530641069
36.014383,119.365133,1530641757
36.014333,119.364866,1530642443
36.014416,119.364983,1530643128
36.01435,119.36515,1530643814
36.014316,119.36505,1530644498
36.014316,119.365166,1530645184
36.0142,119.365266,1530645870
36.014383,119.365083,1530646556
36.014316,119.365133,1530647242
36.014333,119.365083,1530647928
36.01435,119.364733,1530648615
36.0144,119.365,1530649301
36.014366,119.36495,1530649988
36.01435,119.365066,1530650674
36.0143,119.365033,1530651359
36.014183,119.364866,1530652045
36.014266,119.3651,1530652728
36.014216,119.365066,1530653415
36.014266,119.3652,1530654100
36.014283,119.365066,1530654786
36.014333,119.365133,1530655471
36.014233,119.36495,1530656159
36.014333,119.36515,1530656842
36.0143,119.3651,1530657528
36.02065,119.360616,1530658212
36.014316,119.365066,1530658906
36.014283,119.365,1530659593
36.0143,119.365083,1530660279
36.011816,119.363216,1530660965
35.989383,119.369316,1530661651
35.976266,119.384433,1530662337
35.96085,119.42885,1530663023
35.887033,119.44905,1530663707
35.89945,119.494066,1530664393
35.914716,119.504433,1530665077
35.947916,119.515516,1530665763
35.964816,119.429716,1530666448
35.965716,119.429516,1530667135
35.97725,119.394183,1530667863
36.0027,119.369266,1530668584
36.017033,119.325716,1530669268
36.016483,119.29515,1530669954
36.024983,119.355933,1530670638
36.0317,119.40755,1530671369
36.047033,119.47855,1530672090
36.048366,119.556033,1530672776
36.06425,119.584766,1530673461
36.048833,119.5458,1530674147
36.01785,119.513016,1530674833
35.963433,119.5113,1530675517
35.948216,119.516133,1530676202
35.899233,119.494183,1530676885
35.899316,119.49405,1530677574
35.899416,119.49415,1530678260
35.899316,119.494083,1530678943
35.899166,119.49405,1530679628
35.9481,119.51615,1530680319
35.9481,119.51615,1530681005
35.948083,119.516183,1530681690
35.948166,119.5162,1530682376
35.948216,119.515983,1530683059
35.94835,119.515983,1530683746
35.973883,119.510666,1530684433
36.036883,119.511683,1530685151
36.050966,119.56565,1530685835
36.064266,119.58485,1530686519
36.064366,119.5845,1530687247
36.048616,119.556366,1530687979
36.048733,119.548466,1530688533
36.048766,119.548483,1530689218
36.048733,119.548466,1530689904
36.0495,119.515566,1530690589
36.035683,119.431683,1530691288
36.031316,119.37325,1530691972
36.01625,119.2963,1530692661
36.025516,119.361316,1530693347
36.024916,119.36205,1530694032
36.025033,119.362083,1530694715
36.02495,119.361933,1530695399
36.007266,119.368666,1530696086
35.9759,119.37965,1530696856
35.966366,119.42375,1530697543
35.941433,119.431166,1530698245
35.94555,119.4307,1530698930
35.97955,119.421383,1530699618
35.975566,119.375116,1530700336
36.013666,119.366266,1530701056
36.015566,119.363766,1530701745
36.014266,119.365466,1530702432
36.014216,119.36535,1530703119
36.014066,119.364916,1530703806
36.014183,119.365133,1530704492
36.014066,119.364983,1530705186
36.014166,119.3649,1530705871
36.01385,119.36435,1530706558
36.0139,119.364866,1530707243
36.01405,119.365033,1530707929
36.014116,119.3651,1530708615
36.014266,119.3641,1530709303
36.014183,119.365083,1530709989
36.0142,119.365083,1530710672
36.014166,119.365066,1530711356
36.014083,119.36505,1530712040
36.014116,119.365066,1530712727
36.014083,119.36515,1530713410
36.014283,119.365166,1530714096
36.014133,119.365116,1530714780
36.014133,119.364966,1530715465
36.014283,119.365083,1530716150
36.016866,119.355416,1530716834
36.020666,119.3577,1530717521
36.01515,119.363083,1530718204
36.01415,119.364983,1530718900
36.0142,119.365016,1530719591
36.01465,119.364533,1530720277
36.014133,119.36505,1530720963
36.0142,119.365016,1530721649
36.014266,119.364983,1530722335
36.01415,119.364983,1530723020
36.014133,119.365083,1530723708
36.014116,119.365016,1530724394
36.0108,119.361633,1530725080
36.01415,119.3651,1530725766
36.017866,119.362533,1530726453
36.0143,119.36505,1530727144
36.014183,119.365116,1530727830
36.0141,119.365166,1530728516
36.014333,119.365083,1530729202
36.014316,119.365016,1530729888
36.0143,119.36495,1530730574
36.01425,119.365,1530731259
36.014283,119.36505,1530731942
36.014266,119.36505,1530732629
36.015983,119.362933,1530733314
36.014166,119.364766,1530734004
36.014283,119.36515,1530734687
36.014216,119.36505,1530735371
36.01425,119.365083,1530736057
36.014166,119.365066,1530736744
36.0075,119.363133,1530737428
36.014083,119.365116,1530738174
36.013966,119.3651,1530738857
36.014016,119.364916,1530739542
36.014083,119.365116,1530740226
36.014183,119.365,1530740913
36.01405,119.364933,1530741600
36.014183,119.365133,1530742285
36.014183,119.36505,1530742969
36.01425,119.365216,1530743653
36.014183,119.36505,1530744338
36.014216,119.365166,1530745022
36.014133,119.365016,1530745709
36.022783,119.363016,1530746402
36.0315,119.410916,1530747121
36.04955,119.450966,1530747806
36.0496,119.515083,1530748493
36.064183,119.5848,1530749181
36.0636,119.5844,1530749866
36.048733,119.55335,1530750611
36.041133,119.511383,1530751297
35.986633,119.50935,1530752029
35.928533,119.507616,1530752716
35.89355,119.474466,1530753400
35.8932,119.473483,1530754085
35.8932,119.473466,1530754771
35.893266,119.473483,1530755454
35.89325,119.4735,1530756138
35.90125,119.496583,1530756824
35.947466,119.515766,1530757510
35.88685,119.4681,1530758200
35.892633,119.47215,1530758889
35.893116,119.473166,1530759572
35.893033,119.4731,1530760257
35.893133,119.4731,1530760943
35.893016,119.4732,1530761630
35.892433,119.471983,1530762316
35.892466,119.472016,1530763002
35.892416,119.472016,1530763688
35.927366,119.507883,1530764374
35.943333,119.514066,1530765061
35.939283,119.5119,1530765750
35.946716,119.515533,1530766436
35.9468,119.51555,1530767121
35.946783,119.51555,1530767805
35.946783,119.51555,1530768492
35.946866,119.515833,1530769176
35.94685,119.5155,1530769862
35.946866,119.515516,1530770547
35.94675,119.515983,1530771232
35.9469,119.5154,1530771917
35.94695,119.5153,1530772601
35.946533,119.51645,1530773288
35.946833,119.515533,1530773973
35.946716,119.51555,1530774659
35.946716,119.515566,1530775344
35.9468,119.515566,1530776029
35.944333,119.514183,1530776719
35.895583,119.482433,1530777404
35.892433,119.471566,1530778090
35.892416,119.471583,1530778775
35.89245,119.471983,1530779461
35.89285,119.47295,1530780146
35.9331,119.5089,1530780833
35.989333,119.509166,1530781533
36.0447,119.511366,1530782217
36.049216,119.562983,1530782903
36.064033,119.584916,1530783589
36.05775,119.572416,1530784280
36.049333,119.5217,1530784965
36.0491,119.4621,1530785651
36.033833,119.4317,1530786387
36.032016,119.401133,1530787070
36.061733,119.395683,1530787803
36.148883,119.4079,1530788488
36.15975,119.405566,1530789173
36.159833,119.392616,1530789858
36.160516,119.34325,1530790543
36.159433,119.3085,1530791229
36.16015,119.380983,1530791916
36.159816,119.4058,1530792601
36.160166,119.373933,1530793286
36.15975,119.318016,1530793972
36.159433,119.308416,1530794657
36.15985,119.391616,1530795340
36.159683,119.407883,1530796028
36.159633,119.407833,1530796714
36.159283,119.4083,1530797398
36.114416,119.372133,1530798083
36.0591,119.35945,1530798816
36.014466,119.365183,1530799577
36.01405,119.365066,1530800262
36.0142,119.365116,1530800946
36.011816,119.35795,1530801631
36.011166,119.356183,1530802317
36.014266,119.365033,1530803004
36.014133,119.36485,1530803689
36.014183,119.3649,1530804376
36.017433,119.361533,1530805061
36.014116,119.365,1530805748
36.0142,119.365066,1530806439
36.014183,119.36505,1530807124
36.014166,119.365083,1530807808
36.014116,119.365166,1530808493
36.0142,119.365,1530809179
36.014233,119.3651,1530809864
36.014166,119.3651,1530810550
36.014133,119.365116,1530811236
36.014183,119.365066,1530811921
36.014166,119.3652,1530812606
36.014233,119.3651,1530813290
36.01425,119.365133,1530813975
36.018333,119.356766,1530814659
36.014266,119.365016,1530815345
36.013883,119.365933,1530816030
36.0143,119.364983,1530816715
36.014266,119.36485,1530817401
36.0143,119.365166,1530818087
36.014333,119.365333,1530818773
36.01435,119.365083,1530819456
36.014233,119.365033,1530820142
36.01425,119.365066,1530820829
36.014233,119.36495,1530821513
36.014266,119.365016,1530822199
36.014216,119.365033,1530822882
36.013783,119.364733,1530823569
36.014033,119.36505,1530824253
36.014016,119.365083,1530824937
36.014066,119.36515,1530825622
36.016833,119.360916,1530826305
36.014166,119.36515,1530826991
36.014183,119.3652,1530827675
36.014216,119.365083,1530828359
36.0142,119.365016,1530829167
36.014183,119.365133,1530829853
36.014233,119.365083,1530830539
36.014166,119.3651,1530831224
36.014183,119.365016,1530831907
36.013933,119.3652,1530832594
35.976033,119.36965,1530833315
35.976033,119.36965,1530834087
35.941416,119.431283,1530834781
35.88485,119.459033,1530835466
35.896833,119.48725,1530836179
35.947716,119.515933,1530836865
35.947833,119.516016,1530837550
35.97925,119.507183,1530838241
35.97925,119.507183,1530839013
35.97925,119.507183,1530839785
35.97925,119.507183,1530840557
36.014016,119.365016,1530841320
36.01425,119.364983,1530842028
36.014016,119.364483,1530842724
36.014283,119.36495,1530843431
36.013516,119.364383,1530844145
36.013916,119.364566,1530844847
36.014133,119.364916,1530845533
36.014316,119.365083,1530846228
36.0142,119.365033,1530846920
36.01415,119.365166,1530847727
36.014366,119.365216,1530848430
36.014233,119.3651,1530849117
36.014216,119.365016,1530849804
36.014133,119.36515,1530850504
36.014066,119.365166,1530851217
36.0139,119.36525,1530852044
36.014016,119.3651,1530852769
36.032683,119.386783,1530853488
36.047783,119.440416,1530854175
36.049233,119.523916,1530854860
36.063533,119.58435,1530855544
36.063666,119.5843,1530856277
36.063616,119.584033,1530856965
36.063666,119.584316,1530857728
36.049166,119.535833,1530858473
36.0068,119.5156,1530859189
35.9599,119.511866,1530859880
35.948366,119.51485,1530860566
35.948316,119.5149,1530861251
35.9483,119.514916,1530861935
35.94825,119.515016,1530862621
35.948183,119.515066,1530863314
35.948216,119.515,1530864000
35.944916,119.51185,1530864687
35.948366,119.514933,1530865374
35.9482,119.5145,1530866061
35.9483,119.514683,1530866747
35.948283,119.514716,1530867433
35.9483,119.514616,1530868120
35.948316,119.514683,1530868805
35.948316,119.514883,1530869489
35.948283,119.514866,1530870175
35.898033,119.491766,1530870861
35.898183,119.492183,1530871545
35.89815,119.49215,1530872231
35.901966,119.4908,1530872920
35.898616,119.493383,1530873606
35.940283,119.512266,1530874290
35.9851,119.50945,1530874975
36.024866,119.51245,1530875661
36.046833,119.531516,1530876343
36.063733,119.584666,1530877030
36.064466,119.585133,1530877746
36.064316,119.585116,1530878439
36.06435,119.5851,1530879123
36.0644,119.58505,1530879809
36.0644,119.585,1530880555
36.0643,119.585066,1530881241
36.0643,119.58505,1530881927
36.064366,119.585083,1530882612
36.0643,119.585116,1530883357
36.06425,119.585116,1530884104
36.064216,119.5847,1530884815
36.06425,119.5851,1530885514
36.064183,119.585133,1530886259
36.064266,119.585,1530887012
36.057166,119.579383,1530887748
36.064616,119.579916,1530888432
36.064266,119.58495,1530889190
36.064416,119.58495,1530889930
36.064233,119.585033,1530890676
36.07315,119.575466,1530891368
36.06425,119.5851,1530892118
36.064216,119.585133,1530892862
36.05955,119.579466,1530893566
36.064316,119.585066,1530894262
36.064366,119.585016,1530895008
36.060516,119.577633,1530895760
36.064516,119.585016,1530896465
36.064366,119.5851,1530897218
36.061483,119.584533,1530897938
36.06565,119.58275,1530898644
36.064233,119.585216,1530899397
36.063066,119.58275,1530900143
36.064416,119.58515,1530900899
36.06875,119.576683,1530901627
36.06525,119.58355,1530902339
36.064283,119.585333,1530903024
36.06455,119.585033,1530903711
36.0646,119.5851,1530904399
36.064366,119.58535,1530905089
36.064483,119.585066,1530905789
36.052316,119.5821,1530906508
36.064466,119.5851,1530907197
36.06295,119.58065,1530907941
36.064266,119.585016,1530908669
36.064266,119.584916,1530909357
36.064383,119.584883,1530910046
36.0644,119.584966,1530910771
36.064283,119.58505,1530911514
36.064316,119.585,1530912206
36.06425,119.585316,1530912928
36.064316,119.585066,1530913671
36.064283,119.5851,1530914426
36.064333,119.585116,1530915182
36.064333,119.585166,1530915929
36.06425,119.584716,1530916622
36.064416,119.5851,1530917345
36.064383,119.58515,1530918092
36.064066,119.584616,1530918784
36.064433,119.584966,1530919538
36.06445,119.5849,1530920253
36.0644,119.584466,1530920983
36.064816,119.584166,1530921688
36.064966,119.584166,1530922410
36.0649,119.584166,1530923099
36.065016,119.584083,1530923815
36.06475,119.58425,1530924532
36.064383,119.58475,1530925277
36.04955,119.5147,1530926026
36.04715,119.437616,1530926710
36.032766,119.388216,1530927396
36.016666,119.306733,1530928112
36.01645,119.295066,1530928797
36.0298,119.36485,1530929522
36.0697,119.391883,1530930207
36.145866,119.407966,1530930897
36.159883,119.406783,1530931583
36.159933,119.390833,1530932268
36.160566,119.343733,1530932953
36.159933,119.320616,1530933638
36.159983,119.32055,1530934331
36.159933,119.320583,1530935019
36.1598,119.321033,1530935702
36.159816,119.321066,1530936388
36.159833,119.321066,1530937074
36.1603,119.3584,1530937760
36.159766,119.408216,1530938445
36.0731,119.396566,1530939131
36.032133,119.398316,1530939862
35.9952,119.430333,1530940579
35.9261,119.433116,1530941298
35.885166,119.459716,1530941983
35.921683,119.43555,1530942667
35.98045,119.430283,1530943354
35.975616,119.37465,1530944040
36.01285,119.365366,1530944725
36.016516,119.2952,1530945411
36.016316,119.295416,1530946097
36.016683,119.315366,1530946781
36.031816,119.37935,1530947473
36.033883,119.431916,1530948157
36.047616,119.441666,1530948846
36.0476,119.4415,1530949532
36.04765,119.441533,1530950256
36.047516,119.441416,1530950941
36.04755,119.441433,1530951626
36.04755,119.441433,1530952397
36.048916,119.501983,1530952401
36.0582,119.573683,1530953089
36.064433,119.585,1530953773
36.064366,119.585016,1530954459
36.04935,119.527566,1530955214
36.049466,119.45275,1530955900
36.0328,119.388016,1530956622
36.01405,119.365083,1530957348
36.0155,119.363066,1530958030
36.015766,119.3622,1530958716
36.014183,119.365016,1530959404
36.014183,119.365033,1530960176
36.014133,119.3651,1530960871
36.0141,119.364866,1530961557
36.013983,119.364866,1530962244
36.01415,119.364933,1530962929
36.014233,119.364933,1530963613
36.014216,119.3652,1530964321
36.014266,119.365166,1530965006
36.014166,119.364933,1530965695
36.014166,119.365116,1530966409
36.014183,119.3643,1530967096
36.0142,119.365016,1530967782
36.0142,119.365083,1530968466
36.014216,119.365133,1530969154
36.01425,119.365133,1530969839
36.01415,119.365083,1530970525
36.014183,119.365083,1530971210
36.014183,119.365083,1530971893
36.014233,119.365083,1530972577
36.01425,119.365083,1530973262
36.012216,119.3641,1530973946
36.01425,119.365233,1530974635
36.018716,119.358333,1530975319
36.008233,119.3501,1530976005
36.018916,119.3599,1530976716
36.0142,119.36495,1530977402
36.014266,119.365066,1530978088
36.01905,119.360383,1530978770
36.01425,119.36505,1530979457
36.017433,119.362083,1530980143
36.014216,119.365133,1530980828
36.008766,119.3616,1530981514
36.013983,119.365033,1530982202
36.014166,119.365133,1530982887
36.014216,119.365066,1530983572
36.014166,119.365133,1530984257
36.014366,119.365,1530984951
36.014316,119.365083,1530985637
