gpsData.latitude,gpsData.longitude,presentTs
32.099383,118.5105,1529629077
32.093016,118.50825,1529629781
32.05465,118.47415,1529630523
32.0547,118.474166,1529631212
32.054716,118.474283,1529631898
32.054666,118.47415,1529632590
32.054733,118.474083,1529633277
32.054616,118.4742,1529633967
32.054616,118.4741,1529634655
32.053283,118.474516,1529635348
32.062966,118.475316,1529636034
32.098933,118.5111,1529636770
32.099366,118.5103,1529637525
32.099266,118.510683,1529638281
32.0993,118.5105,1529639031
32.099433,118.510633,1529639793
32.099483,118.510533,1529640484
32.099416,118.51055,1529641238
32.099383,118.510583,1529641935
32.09935,118.510566,1529642690
32.09935,118.510533,1529643435
32.099416,118.51055,1529644183
32.099716,118.510733,1529644930
32.0994,118.510566,1529645692
32.099433,118.510566,1529646444
32.099383,118.5107,1529647203
32.0987,118.510133,1529647959
32.0988,118.51025,1529648707
32.099383,118.51035,1529649464
32.099083,118.510366,1529650213
32.099616,118.510533,1529650970
32.0745,118.489883,1529651739
32.074416,118.489833,1529652510
32.052383,118.475916,1529653256
32.054116,118.4721,1529653948
32.055433,118.47505,1529654637
32.052983,118.4751,1529655344
32.05255,118.47545,1529656034
32.0678,118.481883,1529656723
32.067866,118.481866,1529657476
32.089616,118.506033,1529658201
32.0994,118.5106,1529658952
32.099416,118.51055,1529659641
32.0994,118.510583,1529660335
32.099366,118.510516,1529661044
32.0994,118.510533,1529661760
32.09935,118.510533,1529662514
32.099333,118.5105,1529663211
32.10315,118.502516,1529663936
32.101966,118.510033,1529664625
32.099316,118.510616,1529665313
32.099316,118.510633,1529666062
32.099283,118.51065,1529666811
32.099283,118.510616,1529667572
32.099383,118.5106,1529668329
32.09945,118.510566,1529669041
32.099366,118.510516,1529669777
32.099433,118.510533,1529670524
32.099233,118.51065,1529671223
32.099316,118.510433,1529671962
32.099283,118.510466,1529672672
32.099366,118.510416,1529673421
32.09935,118.510466,1529674108
32.0994,118.5106,1529674849
32.099383,118.510566,1529675567
32.100233,118.5088,1529676266
32.099383,118.5105,1529676954
32.099366,118.510633,1529677674
32.099416,118.5106,1529678413
32.099483,118.510566,1529679170
32.099433,118.510616,1529679906
32.09915,118.510033,1529680655
32.09945,118.5104,1529681368
32.099416,118.510533,1529682116
32.093183,118.507216,1529682846
32.097766,118.505416,1529683589
32.098666,118.50695,1529684339
32.099416,118.51055,1529685098
32.105,118.50395,1529685844
32.0994,118.510616,1529686540
32.099383,118.5105,1529687235
32.103716,118.51725,1529687974
32.099383,118.510633,1529688688
32.099283,118.510633,1529689380
32.091466,118.514666,1529690116
32.089516,118.513283,1529690829
32.0994,118.510516,1529691545
32.096633,118.511533,1529692244
32.095466,118.508916,1529692936
32.099483,118.51055,1529693696
32.099483,118.510583,1529694507
32.099416,118.5106,1529695204
32.11605,118.497266,1529695946
32.09955,118.510383,1529696638
32.099466,118.5105,1529697362
32.099433,118.510516,1529698115
32.099433,118.510533,1529698863
32.099433,118.510533,1529699613
32.0994,118.510533,1529700369
32.099383,118.510516,1529701140
32.097283,118.509033,1529701830
32.099333,118.510516,1529702580
32.099316,118.5105,1529703326
32.0994,118.510416,1529704072
32.099433,118.510566,1529704797
32.099333,118.51055,1529705547
32.099383,118.51055,1529706293
32.099383,118.510583,1529706988
32.099233,118.510783,1529707693
32.09935,118.510583,1529708452
32.099333,118.510583,1529709212
32.099366,118.510583,1529709969
32.0994,118.510466,1529710658
32.099366,118.510583,1529711374
32.099366,118.510466,1529712122
32.099283,118.510566,1529712823
32.09975,118.511066,1529713575
32.05365,118.469383,1529714329
32.036333,118.57695,1529715079
32.089466,118.65725,1529715842
32.109066,118.715533,1529716592
32.111283,118.715583,1529717326
32.1116,118.715733,1529718033
32.111616,118.71585,1529718724
32.11125,118.716166,1529719414
32.110383,118.716466,1529720105
32.110333,118.71595,1529720792
32.1098,118.715483,1529721484
32.111266,118.7154,1529722178
32.106383,118.710216,1529722876
32.109833,118.715616,1529723567
32.110116,118.71585,1529724294
32.109783,118.715716,1529724988
32.110183,118.715816,1529725687
32.1101,118.715716,1529726388
32.1102,118.715916,1529727078
32.110066,118.7161,1529727776
32.11015,118.715883,1529728487
32.110133,118.715816,1529729200
32.1098,118.715233,1529729904
32.109683,118.715433,1529730592
32.109633,118.715833,1529731293
32.109783,118.71545,1529732019
32.11235,118.715766,1529732717
32.10935,118.714766,1529733407
32.110366,118.71385,1529734155
32.110516,118.71425,1529734845
32.11125,118.715716,1529735575
32.111466,118.715633,1529736264
32.111466,118.715633,1529737035
32.110466,118.71495,1529737734
32.110666,118.7148,1529738429
32.110566,118.714816,1529739121
32.110616,118.7143,1529739820
32.110333,118.714066,1529740506
32.110333,118.714066,1529741285
32.115566,118.701983,1529741291
32.115566,118.701983,1529742062
32.115566,118.701983,1529742834
32.0669,118.479433,1529743581
32.099483,118.510433,1529744338
32.0993,118.510466,1529745043
32.09915,118.510416,1529745757
32.09925,118.51045,1529746444
32.099283,118.5106,1529747135
32.0994,118.51055,1529747888
32.099333,118.5105,1529748639
32.104983,118.5084,1529749358
32.104116,118.5075,1529750048
32.099266,118.510583,1529750743
32.1012,118.508366,1529751430
32.1012,118.508366,1529752204
32.099416,118.510666,1529752212
32.099383,118.51065,1529752956
32.099366,118.510533,1529753710
32.099416,118.510616,1529754443
32.099416,118.510566,1529755135
32.099366,118.51055,1529755894
32.099383,118.510533,1529756644
32.099333,118.510483,1529757364
32.099316,118.510466,1529758112
32.099533,118.510733,1529758807
32.099083,118.504733,1529759503
32.0994,118.5105,1529760195
32.099416,118.5106,1529760881
32.09935,118.510583,1529761573
32.099333,118.510566,1529762264
32.099333,118.5107,1529763012
32.099333,118.510483,1529763720
32.099416,118.510583,1529764465
32.0995,118.510483,1529765224
32.099483,118.510516,1529765972
32.09945,118.51055,1529766718
32.099466,118.510583,1529767468
32.099416,118.5104,1529768215
32.097,118.508266,1529768903
32.099383,118.510433,1529769649
32.09955,118.510683,1529770406
32.098216,118.5058,1529771178
32.0989,118.5109,1529771185
32.099616,118.5106,1529771939
32.099316,118.510616,1529772687
32.099333,118.510533,1529773377
32.099333,118.51055,1529774128
32.096866,118.51065,1529774850
32.099483,118.510633,1529775546
32.093866,118.509433,1529776235
32.099316,118.510583,1529776984
32.089916,118.512166,1529777673
32.099366,118.5106,1529778429
32.09945,118.510583,1529779184
32.09275,118.509266,1529779894
32.0995,118.51055,1529780587
32.098516,118.508816,1529781282
32.099483,118.510466,1529781973
32.099483,118.510483,1529782722
32.09955,118.51045,1529783432
32.099516,118.5105,1529784146
32.099383,118.51055,1529784890
32.099433,118.510566,1529785641
32.0907,118.506366,1529786377
32.099433,118.51055,1529787141
32.099016,118.5061,1529787831
32.099533,118.4999,1529788526
32.0993,118.510716,1529789218
32.099333,118.510566,1529789962
32.0993,118.51065,1529790654
32.099366,118.510616,1529791405
32.0994,118.510566,1529792097
32.09925,118.510816,1529792789
32.099383,118.510533,1529793544
32.099333,118.510633,1529794237
32.099383,118.51045,1529794935
32.0994,118.51055,1529795638
32.099383,118.510583,1529796393
32.099333,118.510516,1529797142
32.0994,118.51045,1529797861
32.099333,118.51045,1529798608
32.099316,118.510416,1529799356
32.099316,118.510416,1529800129
32.099316,118.510416,1529800900
32.099316,118.510416,1529801672
32.099316,118.510416,1529802444
32.099316,118.510416,1529803216
32.099316,118.510416,1529803987
32.111616,118.71545,1529804049
32.1116,118.7156,1529804778
32.111316,118.71565,1529805602
32.111083,118.7165,1529806324
32.110533,118.716583,1529807075
32.1105,118.7163,1529807780
32.110383,118.716316,1529808479
32.111283,118.715916,1529809195
32.11125,118.715816,1529809934
32.11075,118.715616,1529810645
32.1113,118.71565,1529811353
32.109983,118.715283,1529812075
32.11115,118.715266,1529812817
32.111233,118.7162,1529813536
32.111166,118.715966,1529814239
32.110783,118.715716,1529814936
32.1108,118.71575,1529815658
32.1107,118.715633,1529816367
32.11125,118.715883,1529817108
32.11115,118.715266,1529817856
32.11115,118.715266,1529818627
32.111516,118.716683,1529819324
32.1115,118.715733,1529820057
32.1115,118.715733,1529820828
32.1111,118.715333,1529821529
32.111066,118.7154,1529822216
32.111066,118.71715,1529822969
32.11085,118.715033,1529823675
32.110983,118.7147,1529824386
32.111616,118.715933,1529825072
32.111333,118.7156,1529825805
32.1106,118.714833,1529826495
32.110933,118.714666,1529827225
32.110766,118.71445,1529827926
32.11055,118.714283,1529828644
32.111166,118.709083,1529829331
32.099216,118.667216,1529830020
32.038683,118.596633,1529830792
32.038616,118.59635,1529830794
32.0429,118.4972,1529831518
32.088833,118.504083,1529832246
32.099383,118.510583,1529832936
32.099366,118.51045,1529833626
32.099383,118.510533,1529834320
32.099333,118.510516,1529835071
32.098983,118.510316,1529835833
32.099316,118.510633,1529836577
32.099316,118.510583,1529837338
32.099383,118.510666,1529838093
32.0992,118.510666,1529838842
32.099383,118.510566,1529839599
32.099433,118.510566,1529840321
32.09945,118.510716,1529841075
32.099433,118.51055,1529841831
32.0994,118.510566,1529842589
32.0991,118.5107,1529843344
32.099383,118.51045,1529844036
32.0992,118.510583,1529844766
32.099366,118.510566,1529845522
32.09935,118.510533,1529846223
32.1003,118.502866,1529846914
32.099716,118.509616,1529847600
32.099383,118.5105,1529848297
32.0995,118.510416,1529849027
32.099433,118.510483,1529849777
32.099166,118.5099,1529850521
32.09955,118.510466,1529851216
32.099483,118.51055,1529851961
32.099466,118.510483,1529852646
32.09945,118.510383,1529853392
32.09955,118.51065,1529854145
32.099566,118.5104,1529854831
32.099283,118.510083,1529855578
32.099766,118.511083,1529856331
32.099483,118.510416,1529857090
32.099483,118.510333,1529857837
32.0985,118.5087,1529858559
32.097816,118.508116,1529859266
32.09885,118.504966,1529859973
32.099466,118.510516,1529860730
32.087366,118.5038,1529861449
32.088133,118.508466,1529862179
32.099066,118.510766,1529862928
32.099366,118.510566,1529863665
32.09935,118.510566,1529864381
32.0994,118.510566,1529865114
32.099566,118.510616,1529865805
32.100216,118.506083,1529866532
32.099533,118.510583,1529867222
32.09945,118.510533,1529867910
32.099483,118.5105,1529868639
32.09945,118.5106,1529869401
32.1022,118.507783,1529870116
32.099533,118.50925,1529870806
32.099316,118.510583,1529871516
32.099416,118.510566,1529872223
32.099433,118.51055,1529872977
32.0994,118.51055,1529873740
32.0994,118.510533,1529874428
32.099366,118.510633,1529875116
32.099383,118.510583,1529875809
32.09935,118.510583,1529876496
32.09935,118.510733,1529877191
32.0993,118.510733,1529877881
32.099333,118.510633,1529878641
32.099416,118.510666,1529879397
32.099383,118.510616,1529880154
32.09925,118.510716,1529880851
32.099416,118.5106,1529881582
32.099383,118.510483,1529882282
32.099366,118.5105,1529882984
32.09935,118.510633,1529883730
32.09935,118.5105,1529884485
32.09925,118.510366,1529885205
32.099516,118.5103,1529885937
32.099333,118.510366,1529886634
32.099333,118.51055,1529887356
32.096266,118.5125,1529888103
32.093783,118.5118,1529888792
32.095866,118.51385,1529889485
32.096383,118.515166,1529890247
32.0961,118.514533,1529890958
32.099516,118.510516,1529891654
32.099316,118.510516,1529892411
32.095983,118.514116,1529893156
32.095566,118.513733,1529893913
32.095533,118.51345,1529894661
32.09935,118.510666,1529895407
32.0993,118.51055,1529896163
32.09935,118.5106,1529896885
32.099383,118.510516,1529897651
32.0996,118.5105,1529898339
32.09945,118.510416,1529899034
32.09945,118.510416,1529899720
32.0996,118.510283,1529900408
32.09945,118.510633,1529901094
32.099533,118.5103,1529901794
32.099366,118.510533,1529902501
32.099316,118.51055,1529903248
32.0994,118.51055,1529903998
32.099516,118.510633,1529904711
32.099416,118.510583,1529905405
32.089116,118.504316,1529906095
32.09955,118.510566,1529906845
32.099816,118.510833,1529907592
32.099516,118.510566,1529908289
32.099516,118.510566,1529909060
32.099366,118.5106,1529909071
32.099433,118.510716,1529909823
32.094816,118.511683,1529910577
32.0943,118.510916,1529911349
32.09365,118.509916,1529912104
32.09305,118.508666,1529912851
32.099366,118.510666,1529913610
32.099266,118.510566,1529914359
32.095183,118.5101,1529915232
32.094916,118.51015,1529915991
32.095766,118.510033,1529916728
32.096466,118.509866,1529917486
32.095383,118.512616,1529918242
32.09925,118.51055,1529918931
32.094383,118.51125,1529919632
32.096733,118.509716,1529920321
32.097216,118.509266,1529921072
32.0973,118.50935,1529921782
32.099333,118.510433,1529922511
32.099316,118.51065,1529923277
32.102016,118.508583,1529923970
32.09935,118.5106,1529924694
32.099683,118.51,1529925441
32.099366,118.510583,1529926151
32.099383,118.5106,1529926907
32.099466,118.510616,1529927652
32.09945,118.5106,1529928406
32.099383,118.510466,1529929098
32.099416,118.510533,1529929855
32.0993,118.510316,1529930606
32.099383,118.510333,1529931310
32.09935,118.510533,1529932066
32.099383,118.51055,1529932821
32.099416,118.510483,1529933513
32.099466,118.510533,1529934216
32.099283,118.510683,1529934975
32.099333,118.510616,1529935730
32.09945,118.510483,1529936478
32.098733,118.508766,1529937167
32.099566,118.51045,1529937926
32.099633,118.5105,1529938629
32.099583,118.51045,1529939379
32.099366,118.510583,1529940151
32.099383,118.510583,1529940153
32.0995,118.51065,1529940900
32.0995,118.51065,1529941671
32.099383,118.510633,1529941681
32.099383,118.510633,1529942452
32.099416,118.5107,1529942463
32.099683,118.510483,1529943220
32.09955,118.510616,1529943982
32.099283,118.510283,1529944728
32.099083,118.510566,1529945446
32.099433,118.510533,1529946139
32.099366,118.510483,1529946855
32.099583,118.510516,1529947613
32.099483,118.510616,1529948335
32.099216,118.510533,1529949024
32.099383,118.510616,1529949749
32.09945,118.510616,1529950500
32.099283,118.51045,1529951221
32.099383,118.510633,1529951946
32.099433,118.510583,1529952700
32.09955,118.51055,1529953385
32.09945,118.510533,1529954101
32.099683,118.510383,1529954852
32.09945,118.510566,1529955616
32.099383,118.510666,1529956364
32.099233,118.510516,1529957067
32.09945,118.51055,1529957818
32.099466,118.51055,1529958579
32.099383,118.510566,1529959306
32.09935,118.510566,1529960035
32.096683,118.51025,1529960751
32.099166,118.510533,1529961503
32.099383,118.510583,1529962193
32.098883,118.509983,1529962880
32.099116,118.51075,1529963569
32.09925,118.510583,1529964332
32.0993,118.510683,1529965082
32.099633,118.510116,1529965784
32.099266,118.51055,1529966542
32.099283,118.51065,1529967287
32.099416,118.510433,1529968000
32.099416,118.5106,1529968708
32.099333,118.510433,1529969421
32.099316,118.510433,1529970123
32.09935,118.510483,1529970872
32.0993,118.51045,1529971584
32.099366,118.510633,1529972334
32.099283,118.510366,1529973083
32.099483,118.510766,1529973834
32.099483,118.5106,1529974586
32.09935,118.5105,1529975344
32.09925,118.512316,1529976099
32.09265,118.506833,1529976845
32.092483,118.506716,1529977596
32.1072,118.500416,1529978367
32.092733,118.50695,1529978371
32.098183,118.50595,1529979142
32.0992,118.51045,1529979907
32.099216,118.51045,1529980664
32.098816,118.510166,1529981421
32.099166,118.510483,1529982181
32.099166,118.510483,1529982952
32.099166,118.510483,1529983724
32.099166,118.510483,1529984496
32.099166,118.510483,1529985268
32.099166,118.510483,1529986040
32.09925,118.510416,1529986078
32.099566,118.510616,1529986835
32.099416,118.51065,1529987585
32.099966,118.510833,1529988357
32.099466,118.510533,1529989128
32.099466,118.510533,1529989900
32.099033,118.51045,1529990658
32.099783,118.510766,1529991382
32.099483,118.510616,1529992145
32.099516,118.510583,1529992891
32.099583,118.510616,1529993638
32.0901,118.506083,1529994360
32.059633,118.463416,1529995109
32.071633,118.487166,1529995799
32.09305,118.5084,1529996535
32.093133,118.509216,1529997279
32.09715,118.509216,1529998020
32.0974,118.50895,1529998744
32.092983,118.5094,1529999492
32.094616,118.505066,1530000245
32.087483,118.505566,1530000951
32.094916,118.51195,1530001700
32.09345,118.50955,1530002409
32.097333,118.508716,1530003170
32.095633,118.510033,1530003912
32.09525,118.51275,1530004619
32.0962,118.514883,1530005379
32.095483,118.513333,1530006070
32.097766,118.5099,1530006780
32.09745,118.5098,1530007497
32.0974,118.509433,1530008246
32.097183,118.509366,1530009000
32.097283,118.509483,1530009760
32.097266,118.509566,1530010454
32.097266,118.509583,1530011210
32.097266,118.50945,1530011899
32.097283,118.509466,1530012584
32.09735,118.5096,1530013335
32.097216,118.509283,1530014044
32.0973,118.5094,1530014734
32.097333,118.509616,1530015490
32.097333,118.509616,1530016261
32.0973,118.509666,1530016266
32.097266,118.509416,1530016966
32.097166,118.509366,1530017653
32.097233,118.509383,1530018404
32.09715,118.50935,1530019152
32.09745,118.509333,1530019898
32.097366,118.50935,1530020650
32.097316,118.509516,1530021404
32.097433,118.509383,1530022089
32.097483,118.5095,1530022845
32.09745,118.509416,1530023537
32.097566,118.509283,1530024299
32.09755,118.509483,1530025063
32.097533,118.509383,1530025815
32.09715,118.50855,1530026568
32.097366,118.509366,1530027286
32.097383,118.50935,1530028034
32.0975,118.5092,1530028794
32.097216,118.509216,1530029539
32.097466,118.50965,1530030298
32.097533,118.509683,1530031053
32.097316,118.509533,1530031813
32.0973,118.50955,1530032566
32.09725,118.5095,1530033310
32.097183,118.50935,1530034001
32.097216,118.509483,1530034756
32.09725,118.509483,1530035512
32.0972,118.509566,1530036203
32.09735,118.509516,1530036956
32.0973,118.509483,1530037694
32.097466,118.5095,1530038420
32.097366,118.509533,1530039107
32.0974,118.509416,1530039804
32.097383,118.50955,1530040540
32.097566,118.509266,1530041229
32.09735,118.509466,1530041985
32.09735,118.509483,1530042746
32.09735,118.509433,1530043503
32.09735,118.509466,1530044259
32.097233,118.509583,1530045022
32.097233,118.509583,1530045776
32.0973,118.509533,1530046526
32.097183,118.509466,1530047218
32.097166,118.50965,1530047968
32.097366,118.509466,1530048661
32.097066,118.509583,1530049350
32.097066,118.509616,1530050058
32.097083,118.509633,1530050805
32.097166,118.509616,1530051561
32.096733,118.509766,1530052257
32.097283,118.509483,1530053004
32.0973,118.5094,1530053697
32.097233,118.509483,1530054453
32.0973,118.509266,1530055143
32.097183,118.5095,1530055900
32.09735,118.50925,1530056620
32.0972,118.509533,1530057375
32.097166,118.509166,1530058066
32.097233,118.50935,1530058818
32.097316,118.508683,1530059572
32.057,118.470166,1530060326
32.035133,118.563683,1530061091
32.035133,118.563683,1530061861
32.11295,118.70605,1530062599
32.111383,118.715533,1530063340
32.111533,118.71565,1530064144
32.110533,118.71615,1530064832
32.110733,118.715016,1530065519
32.110816,118.714783,1530066212
32.111333,118.71565,1530066905
32.111233,118.715833,1530067598
32.111233,118.715816,1530068291
32.109633,118.715283,1530069052
32.1107,118.71475,1530069743
32.110533,118.715183,1530070430
32.1101,118.715866,1530071121
32.1099,118.716216,1530071809
32.110116,118.7164,1530072502
32.110116,118.716083,1530073194
32.10995,118.715816,1530073887
32.110116,118.715866,1530074572
32.110183,118.715816,1530075257
32.110266,118.715866,1530075944
32.110366,118.715966,1530076637
32.110933,118.716466,1530077327
32.11235,118.716066,1530078023
32.112966,118.716483,1530078714
32.11235,118.716033,1530079405
32.111916,118.715833,1530080100
32.111183,118.715516,1530080787
32.110583,118.7162,1530081535
32.111283,118.71375,1530082224
32.111283,118.715866,1530082918
32.113666,118.711416,1530083609
32.110716,118.716366,1530084317
32.11105,118.715816,1530085005
32.110566,118.716466,1530085696
32.110383,118.716516,1530086382
32.111116,118.71,1530087109
32.0994,118.667433,1530087799
32.0406,118.604083,1530088558
32.0404,118.507333,1530089296
32.0769,118.491316,1530090021
32.097183,118.5095,1530090791
32.09685,118.50945,1530090809
32.097133,118.509533,1530091571
32.095983,118.50475,1530092312
32.097183,118.509616,1530093054
32.097166,118.50955,1530093791
32.097116,118.509666,1530094552
32.097233,118.509583,1530095314
32.0972,118.509533,1530096066
32.097216,118.509616,1530096819
32.0973,118.5096,1530097547
32.0915,118.5074,1530098273
32.097283,118.509616,1530099035
32.09735,118.5097,1530099789
32.0972,118.5095,1530100481
32.097183,118.509366,1530101216
32.0972,118.509583,1530101971
32.092316,118.506366,1530102666
32.097133,118.509433,1530103367
32.095116,118.502116,1530104100
32.097166,118.50955,1530104821
32.097,118.509533,1530105579
32.097133,118.509383,1530106284
32.097133,118.509633,1530107037
32.097116,118.50965,1530108502
32.097533,118.509333,1530108519
32.0975,118.509383,1530109274
32.0974,118.509483,1530110020
32.097533,118.509416,1530110768
32.097533,118.509416,1530111531
32.093266,118.5066,1530112247
32.09725,118.50945,1530112996
32.097416,118.50945,1530113731
32.097333,118.509166,1530114436
32.097433,118.5098,1530115190
32.096683,118.5098,1530115953
32.097166,118.509483,1530116703
32.097066,118.509383,1530117421
32.097216,118.509616,1530118180
32.097133,118.5095,1530118875
32.097216,118.509466,1530119580
32.097083,118.5096,1530120279
32.0971,118.50955,1530121025
32.097116,118.5096,1530121797
32.097133,118.5096,1530121799
32.095133,118.50805,1530122546
32.097283,118.50975,1530123273
32.097233,118.50965,1530123965
32.097233,118.509483,1530124675
32.09725,118.509666,1530125391
32.09735,118.507916,1530126083
32.09725,118.509516,1530126844
32.097383,118.5096,1530127539
32.0991,118.5078,1530128232
32.097233,118.509583,1530128921
32.097333,118.5096,1530129630
32.0973,118.5096,1530130336
32.097333,118.50975,1530131024
32.0974,118.509716,1530131719
32.097366,118.5097,1530132417
32.097216,118.509733,1530133131
32.09725,118.5096,1530133886
32.09715,118.509566,1530134637
32.096916,118.5096,1530135356
32.0967,118.509716,1530136052
32.096966,118.5097,1530136751
32.097116,118.509583,1530137504
32.097166,118.509583,1530138261
32.0971,118.509583,1530139007
32.097233,118.509566,1530139705
32.097216,118.5096,1530140395
32.097116,118.50955,1530141154
32.0971,118.509533,1530141898
32.097133,118.509616,1530142638
32.097083,118.509633,1530143405
32.097066,118.509283,1530144150
32.097133,118.509333,1530144895
32.097083,118.509483,1530145654
32.0971,118.509433,1530146360
32.097183,118.5095,1530147110
32.097183,118.509433,1530147856
32.097033,118.509733,1530148542
32.097066,118.509683,1530149235
32.097133,118.509633,1530149921
32.0971,118.509666,1530150606
32.097183,118.509633,1530151296
32.097166,118.509616,1530152048
32.0972,118.509566,1530152747
32.097183,118.509616,1530153508
32.097233,118.509616,1530154261
32.0971,118.509566,1530155012
32.097166,118.5096,1530155763
32.097233,118.50955,1530156462
32.09705,118.509616,1530157156
32.0972,118.509666,1530157902
32.097166,118.509566,1530158627
32.097183,118.509583,1530159379
32.097183,118.5096,1530160095
32.09715,118.509516,1530160786
32.097166,118.509566,1530161482
32.097266,118.509633,1530162237
32.097416,118.509466,1530162983
32.097216,118.509583,1530163736
32.097216,118.509533,1530164477
32.097216,118.509566,1530165206
32.09725,118.509583,1530165962
32.097266,118.50955,1530166710
32.09725,118.509783,1530167457
32.097333,118.509383,1530168204
32.097366,118.50955,1530168966
32.097433,118.5099,1530169731
32.097216,118.50965,1530170494
32.0971,118.50965,1530171263
32.097233,118.50965,1530172027
32.10025,118.50935,1530172799
32.097216,118.509666,1530173510
32.097283,118.509583,1530174256
32.09735,118.5096,1530175004
32.0972,118.509583,1530175755
32.093683,118.507083,1530176505
32.097183,118.509583,1530177266
32.097133,118.5095,1530177969
32.097216,118.5096,1530178663
32.097183,118.509533,1530179376
32.096333,118.509033,1530180091
32.097133,118.509633,1530180848
32.09715,118.5096,1530181610
32.097116,118.509566,1530182362
32.097216,118.5096,1530183095
32.09715,118.509616,1530183855
32.097183,118.509566,1530184557
32.097183,118.509616,1530185313
32.0972,118.5096,1530186064
32.0972,118.509483,1530186776
32.097216,118.509666,1530187532
32.097166,118.509666,1530188283
32.097233,118.509533,1530189044
32.09715,118.509666,1530189800
32.0971,118.5097,1530190528
32.097233,118.509533,1530191278
32.09715,118.509583,1530192034
32.097183,118.509483,1530192779
32.097133,118.509566,1530193474
32.097183,118.509583,1530194229
32.09725,118.509633,1530194951
32.097283,118.5096,1530195682
32.0972,118.509533,1530196431
32.097233,118.50965,1530197182
32.097183,118.509616,1530197912
32.097216,118.509633,1530198669
32.097216,118.509566,1530199414
32.097233,118.5095,1530200158
32.097183,118.509533,1530200867
32.097216,118.509533,1530201620
32.097233,118.509533,1530202312
32.097166,118.509583,1530203067
32.097166,118.509566,1530203754
32.097066,118.509566,1530204475
32.103333,118.504366,1530205171
32.0972,118.509633,1530205860
32.097016,118.509516,1530206571
32.097183,118.509566,1530207333
32.097183,118.509566,1530208041
32.097083,118.509583,1530208792
32.097033,118.509683,1530209520
32.1026,118.504416,1530210217
32.097183,118.509566,1530210909
32.10065,118.50525,1530211617
32.097266,118.509433,1530212308
32.097233,118.509583,1530213066
32.0972,118.509716,1530213826
32.097216,118.509383,1530214523
32.097133,118.509683,1530215244
32.097216,118.509516,1530215998
32.097216,118.50955,1530216747
32.0972,118.509516,1530217503
32.097183,118.5096,1530218262
32.097183,118.50955,1530219020
32.097166,118.509583,1530219765
32.097216,118.509533,1530220522
32.09705,118.5096,1530221218
32.097183,118.509633,1530221907
32.09695,118.5094,1530222606
32.097166,118.509633,1530223355
32.097066,118.509683,1530224055
32.09715,118.509583,1530224805
32.09715,118.509583,1530225552
32.097166,118.509616,1530226304
32.097133,118.50965,1530226999
32.097066,118.509583,1530227758
32.09725,118.509666,1530228457
32.097133,118.5096,1530229204
32.097166,118.509616,1530229958
32.0972,118.5096,1530230714
32.09695,118.509733,1530231408
32.097083,118.509483,1530232106
32.097083,118.509583,1530232824
32.097083,118.509466,1530233522
32.097183,118.50965,1530234279
32.097166,118.5095,1530235006
32.097066,118.509716,1530235692
